DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	VOL	SPREAD	DATE_TIME
2023.09.11	12:55:00	1.073	1.07318	1.073	1.07316	60	0	16	2023.09.11 12:55:00
2023.09.11	12:56:00	1.07316	1.07325	1.0731	1.07325	66	0	16	2023.09.11 12:56:00
2023.09.11	12:57:00	1.07325	1.07336	1.07315	1.07317	115	0	16	2023.09.11 12:57:00
2023.09.11	12:58:00	1.07317	1.07325	1.07315	1.07316	83	0	16	2023.09.11 12:58:00
2023.09.11	12:59:00	1.07317	1.07321	1.07313	1.07318	76	0	16	2023.09.11 12:59:00
2023.09.11	13:00:00	1.07318	1.07327	1.07309	1.07313	107	0	16	2023.09.11 13:00:00
2023.09.11	13:01:00	1.07313	1.07314	1.073	1.07305	85	0	16	2023.09.11 13:01:00
2023.09.11	13:02:00	1.07304	1.07324	1.07304	1.07323	102	0	16	2023.09.11 13:02:00
2023.09.11	13:03:00	1.07323	1.07327	1.0732	1.07325	72	0	16	2023.09.11 13:03:00
2023.09.11	13:04:00	1.07325	1.07325	1.07305	1.07307	69	0	16	2023.09.11 13:04:00
2023.09.11	13:05:00	1.07307	1.07317	1.07301	1.07311	71	0	16	2023.09.11 13:05:00
2023.09.11	13:06:00	1.07311	1.07312	1.07294	1.07296	62	0	16	2023.09.11 13:06:00
2023.09.11	13:07:00	1.07297	1.07305	1.07292	1.07304	40	0	14	2023.09.11 13:07:00
2023.09.11	13:08:00	1.07304	1.07312	1.07301	1.07312	32	0	16	2023.09.11 13:08:00
2023.09.11	13:09:00	1.07312	1.07317	1.0731	1.07314	47	0	16	2023.09.11 13:09:00
2023.09.11	13:10:00	1.07314	1.07317	1.07307	1.07316	43	0	16	2023.09.11 13:10:00
2023.09.11	13:11:00	1.07316	1.07317	1.0731	1.07313	39	0	16	2023.09.11 13:11:00
2023.09.11	13:12:00	1.07313	1.07317	1.07292	1.07296	52	0	16	2023.09.11 13:12:00
2023.09.11	13:13:00	1.07296	1.07296	1.07275	1.07276	77	0	16	2023.09.11 13:13:00
2023.09.11	13:14:00	1.07275	1.07276	1.07261	1.07266	91	0	16	2023.09.11 13:14:00
2023.09.11	13:15:00	1.07266	1.07274	1.07256	1.0727	97	0	16	2023.09.11 13:15:00
2023.09.11	13:16:00	1.0727	1.07273	1.07265	1.07265	46	0	16	2023.09.11 13:16:00
2023.09.11	13:17:00	1.07265	1.07275	1.07265	1.0727	47	0	16	2023.09.11 13:17:00
2023.09.11	13:18:00	1.0727	1.07293	1.07269	1.0729	52	0	16	2023.09.11 13:18:00
2023.09.11	13:19:00	1.0729	1.07293	1.07283	1.07283	34	0	16	2023.09.11 13:19:00
2023.09.11	13:20:00	1.07283	1.07288	1.07275	1.07288	74	0	16	2023.09.11 13:20:00
2023.09.11	13:21:00	1.07288	1.07291	1.07273	1.07277	72	0	16	2023.09.11 13:21:00
2023.09.11	13:22:00	1.07277	1.07295	1.07277	1.07294	63	0	16	2023.09.11 13:22:00
2023.09.11	13:23:00	1.07294	1.07294	1.07281	1.07282	52	0	16	2023.09.11 13:23:00
2023.09.11	13:24:00	1.07282	1.07288	1.07278	1.07287	47	0	16	2023.09.11 13:24:00
2023.09.11	13:25:00	1.07287	1.07291	1.07271	1.07271	52	0	16	2023.09.11 13:25:00
2023.09.11	13:26:00	1.07271	1.07271	1.0726	1.07269	90	0	16	2023.09.11 13:26:00
2023.09.11	13:27:00	1.07269	1.07283	1.07268	1.07281	34	0	16	2023.09.11 13:27:00
2023.09.11	13:28:00	1.07281	1.07288	1.07272	1.07277	56	0	16	2023.09.11 13:28:00
2023.09.11	13:29:00	1.07276	1.0728	1.07274	1.07279	31	0	14	2023.09.11 13:29:00
2023.09.11	13:30:00	1.07279	1.07298	1.07279	1.07293	75	0	16	2023.09.11 13:30:00
2023.09.11	13:31:00	1.07292	1.07302	1.07289	1.07299	70	0	16	2023.09.11 13:31:00
2023.09.11	13:32:00	1.07299	1.07301	1.07286	1.073	65	0	16	2023.09.11 13:32:00
2023.09.11	13:33:00	1.073	1.07303	1.0729	1.07292	56	0	16	2023.09.11 13:33:00
2023.09.11	13:34:00	1.07292	1.07303	1.07287	1.07301	57	0	16	2023.09.11 13:34:00
2023.09.11	13:35:00	1.07302	1.07317	1.07297	1.07316	68	0	16	2023.09.11 13:35:00
2023.09.11	13:36:00	1.07317	1.07326	1.07309	1.07311	82	0	16	2023.09.11 13:36:00
2023.09.11	13:37:00	1.07311	1.07313	1.07303	1.07303	79	0	16	2023.09.11 13:37:00
2023.09.11	13:38:00	1.07303	1.07314	1.07301	1.07313	59	0	16	2023.09.11 13:38:00
2023.09.11	13:39:00	1.07314	1.07321	1.07311	1.07315	39	0	16	2023.09.11 13:39:00
2023.09.11	13:40:00	1.07315	1.07319	1.07307	1.07318	77	0	16	2023.09.11 13:40:00
2023.09.11	13:41:00	1.07318	1.0732	1.07314	1.07316	62	0	16	2023.09.11 13:41:00
2023.09.11	13:42:00	1.07316	1.07317	1.07307	1.07311	60	0	16	2023.09.11 13:42:00
2023.09.11	13:43:00	1.07311	1.07312	1.07302	1.07312	58	0	16	2023.09.11 13:43:00
2023.09.11	13:44:00	1.07312	1.07317	1.07309	1.07311	63	0	16	2023.09.11 13:44:00
2023.09.11	13:45:00	1.07311	1.07323	1.07309	1.07323	56	0	16	2023.09.11 13:45:00
2023.09.11	13:46:00	1.07323	1.07323	1.07315	1.07318	42	0	15	2023.09.11 13:46:00
2023.09.11	13:47:00	1.07317	1.07323	1.07317	1.07323	15	0	16	2023.09.11 13:47:00
2023.09.11	13:48:00	1.07323	1.07325	1.07305	1.07309	73	0	16	2023.09.11 13:48:00
2023.09.11	13:49:00	1.07309	1.07324	1.07307	1.07322	58	0	16	2023.09.11 13:49:00
2023.09.11	13:50:00	1.07322	1.07322	1.07314	1.07317	38	0	13	2023.09.11 13:50:00
2023.09.11	13:51:00	1.07317	1.07323	1.07314	1.07322	35	0	16	2023.09.11 13:51:00
2023.09.11	13:52:00	1.07322	1.07331	1.07321	1.07326	58	0	16	2023.09.11 13:52:00
2023.09.11	13:53:00	1.07326	1.07326	1.07313	1.07316	34	0	16	2023.09.11 13:53:00
2023.09.11	13:54:00	1.07316	1.07317	1.0731	1.07317	50	0	16	2023.09.11 13:54:00
2023.09.11	13:55:00	1.07316	1.07328	1.07309	1.07327	62	0	16	2023.09.11 13:55:00
2023.09.11	13:56:00	1.07328	1.07332	1.07324	1.07327	52	0	16	2023.09.11 13:56:00
2023.09.11	13:57:00	1.07328	1.07328	1.07319	1.07319	71	0	16	2023.09.11 13:57:00
2023.09.11	13:58:00	1.07319	1.07331	1.07316	1.07327	76	0	16	2023.09.11 13:58:00
2023.09.11	13:59:00	1.07328	1.07328	1.07312	1.07313	56	0	16	2023.09.11 13:59:00
2023.09.11	14:00:00	1.07313	1.07316	1.07301	1.07307	102	0	16	2023.09.11 14:00:00
2023.09.11	14:01:00	1.07307	1.07313	1.07301	1.07302	93	0	16	2023.09.11 14:01:00
2023.09.11	14:02:00	1.07302	1.07304	1.07293	1.07296	73	0	16	2023.09.11 14:02:00
2023.09.11	14:03:00	1.07296	1.07301	1.07296	1.07301	28	0	16	2023.09.11 14:03:00
2023.09.11	14:04:00	1.07301	1.07301	1.07296	1.07297	39	0	15	2023.09.11 14:04:00
2023.09.11	14:05:00	1.07297	1.073	1.07296	1.07298	20	0	14	2023.09.11 14:05:00
2023.09.11	14:06:00	1.07298	1.07298	1.07286	1.07295	47	0	16	2023.09.11 14:06:00
2023.09.11	14:07:00	1.07295	1.07295	1.07286	1.07288	38	0	16	2023.09.11 14:07:00
2023.09.11	14:08:00	1.07288	1.073	1.07287	1.07292	42	0	15	2023.09.11 14:08:00
2023.09.11	14:09:00	1.07292	1.07292	1.07277	1.07288	58	0	16	2023.09.11 14:09:00
2023.09.11	14:10:00	1.07288	1.07288	1.07275	1.07277	58	0	16	2023.09.11 14:10:00
2023.09.11	14:11:00	1.07278	1.07288	1.07267	1.07268	82	0	16	2023.09.11 14:11:00
2023.09.11	14:12:00	1.07268	1.07276	1.07265	1.07268	71	0	16	2023.09.11 14:12:00
2023.09.11	14:13:00	1.07268	1.07268	1.07256	1.07257	50	0	16	2023.09.11 14:13:00
2023.09.11	14:14:00	1.07256	1.07257	1.07236	1.07236	85	0	16	2023.09.11 14:14:00
2023.09.11	14:15:00	1.07236	1.07243	1.0723	1.07243	84	0	16	2023.09.11 14:15:00
2023.09.11	14:16:00	1.07243	1.07244	1.07233	1.07242	109	0	16	2023.09.11 14:16:00
2023.09.11	14:17:00	1.07242	1.07245	1.07239	1.07245	40	0	16	2023.09.11 14:17:00
2023.09.11	14:18:00	1.07245	1.07245	1.07236	1.07236	40	0	16	2023.09.11 14:18:00
2023.09.11	14:19:00	1.07236	1.07239	1.07224	1.07238	54	0	16	2023.09.11 14:19:00
2023.09.11	14:20:00	1.07238	1.07242	1.07236	1.07241	48	0	16	2023.09.11 14:20:00
2023.09.11	14:21:00	1.07241	1.07243	1.07234	1.07242	39	0	16	2023.09.11 14:21:00
2023.09.11	14:22:00	1.07242	1.07242	1.07227	1.07228	38	0	14	2023.09.11 14:22:00
2023.09.11	14:23:00	1.07228	1.0723	1.07223	1.07228	25	0	14	2023.09.11 14:23:00
2023.09.11	14:24:00	1.07227	1.07243	1.07227	1.07237	47	0	16	2023.09.11 14:24:00
2023.09.11	14:25:00	1.07237	1.07239	1.07231	1.07239	43	0	13	2023.09.11 14:25:00
2023.09.11	14:26:00	1.07239	1.07242	1.07235	1.07238	51	0	16	2023.09.11 14:26:00
2023.09.11	14:27:00	1.07238	1.0724	1.07232	1.07233	43	0	16	2023.09.11 14:27:00
2023.09.11	14:28:00	1.07233	1.07243	1.07233	1.07239	52	0	16	2023.09.11 14:28:00
2023.09.11	14:29:00	1.07239	1.07259	1.07238	1.07257	52	0	16	2023.09.11 14:29:00
2023.09.11	14:30:00	1.07257	1.07267	1.07251	1.07267	55	0	16	2023.09.11 14:30:00
2023.09.11	14:31:00	1.07268	1.0728	1.07266	1.07266	62	0	16	2023.09.11 14:31:00
2023.09.11	14:32:00	1.07266	1.0727	1.07247	1.07253	68	0	16	2023.09.11 14:32:00
2023.09.11	14:33:00	1.07254	1.07257	1.07233	1.07239	82	0	15	2023.09.11 14:33:00
2023.09.11	14:34:00	1.07238	1.0724	1.07236	1.07239	27	0	16	2023.09.11 14:34:00
2023.09.11	14:35:00	1.07239	1.07268	1.07239	1.07266	88	0	16	2023.09.11 14:35:00
2023.09.11	14:36:00	1.07266	1.07274	1.07262	1.07274	36	0	16	2023.09.11 14:36:00
2023.09.11	14:37:00	1.07274	1.07274	1.07262	1.07268	38	0	16	2023.09.11 14:37:00
2023.09.11	14:38:00	1.07269	1.07269	1.07249	1.07251	61	0	16	2023.09.11 14:38:00
2023.09.11	14:39:00	1.07252	1.07254	1.07237	1.07238	96	0	16	2023.09.11 14:39:00
2023.09.11	14:40:00	1.07237	1.07241	1.07222	1.07223	50	0	16	2023.09.11 14:40:00
2023.09.11	14:41:00	1.07223	1.07223	1.07221	1.07221	21	0	16	2023.09.11 14:41:00
2023.09.11	14:42:00	1.07219	1.0722	1.07201	1.07208	79	0	16	2023.09.11 14:42:00
2023.09.11	14:43:00	1.07208	1.0721	1.07205	1.07207	44	0	16	2023.09.11 14:43:00
2023.09.11	14:44:00	1.07207	1.07209	1.07201	1.07203	46	0	16	2023.09.11 14:44:00
2023.09.11	14:45:00	1.07202	1.07214	1.07201	1.07213	38	0	16	2023.09.11 14:45:00
2023.09.11	14:46:00	1.07213	1.07213	1.07209	1.07212	22	0	16	2023.09.11 14:46:00
2023.09.11	14:47:00	1.07211	1.0722	1.07206	1.07211	63	0	16	2023.09.11 14:47:00
2023.09.11	14:48:00	1.07211	1.0722	1.07209	1.07216	57	0	16	2023.09.11 14:48:00
2023.09.11	14:49:00	1.07216	1.07223	1.07213	1.0722	47	0	16	2023.09.11 14:49:00
2023.09.11	14:50:00	1.0722	1.0722	1.07202	1.07214	53	0	16	2023.09.11 14:50:00
2023.09.11	14:51:00	1.07213	1.07213	1.07202	1.07203	51	0	16	2023.09.11 14:51:00
2023.09.11	14:52:00	1.07203	1.07204	1.07182	1.07197	107	0	16	2023.09.11 14:52:00
2023.09.11	14:53:00	1.07197	1.07202	1.07186	1.07187	75	0	16	2023.09.11 14:53:00
2023.09.11	14:54:00	1.07187	1.07194	1.07182	1.07192	89	0	16	2023.09.11 14:54:00
2023.09.11	14:55:00	1.07194	1.07196	1.07179	1.07184	114	0	16	2023.09.11 14:55:00
2023.09.11	14:56:00	1.07184	1.07194	1.07177	1.07194	95	0	16	2023.09.11 14:56:00
2023.09.11	14:57:00	1.07194	1.07195	1.07176	1.07185	99	0	16	2023.09.11 14:57:00
2023.09.11	14:58:00	1.07185	1.07185	1.07177	1.07183	91	0	16	2023.09.11 14:58:00
2023.09.11	14:59:00	1.07182	1.0719	1.07175	1.07189	141	0	16	2023.09.11 14:59:00
2023.09.11	15:00:00	1.07189	1.07194	1.07161	1.07171	171	0	16	2023.09.11 15:00:00
2023.09.11	15:01:00	1.07172	1.07172	1.07152	1.0716	101	0	16	2023.09.11 15:01:00
2023.09.11	15:02:00	1.0716	1.07161	1.07147	1.07152	91	0	16	2023.09.11 15:02:00
2023.09.11	15:03:00	1.07153	1.07192	1.07153	1.07192	78	0	16	2023.09.11 15:03:00
2023.09.11	15:04:00	1.07192	1.07225	1.07189	1.07223	147	0	16	2023.09.11 15:04:00
2023.09.11	15:05:00	1.07223	1.07224	1.07215	1.07219	102	0	16	2023.09.11 15:05:00
2023.09.11	15:06:00	1.07219	1.07231	1.07216	1.07221	72	0	16	2023.09.11 15:06:00
2023.09.11	15:07:00	1.07221	1.07222	1.07206	1.07222	49	0	16	2023.09.11 15:07:00
2023.09.11	15:08:00	1.07222	1.07243	1.07213	1.07242	115	0	16	2023.09.11 15:08:00
2023.09.11	15:09:00	1.07242	1.07249	1.07231	1.07232	140	0	16	2023.09.11 15:09:00
2023.09.11	15:10:00	1.07231	1.07232	1.07216	1.07227	82	0	16	2023.09.11 15:10:00
2023.09.11	15:11:00	1.07227	1.07236	1.07225	1.07232	97	0	16	2023.09.11 15:11:00
2023.09.11	15:12:00	1.07232	1.07236	1.07228	1.07228	77	0	16	2023.09.11 15:12:00
2023.09.11	15:13:00	1.07229	1.07243	1.07229	1.07241	31	0	16	2023.09.11 15:13:00
2023.09.11	15:14:00	1.07241	1.07249	1.07224	1.07248	93	0	16	2023.09.11 15:14:00
2023.09.11	15:15:00	1.07248	1.07254	1.07242	1.07242	100	0	16	2023.09.11 15:15:00
2023.09.11	15:16:00	1.07242	1.07251	1.07237	1.0724	80	0	16	2023.09.11 15:16:00
2023.09.11	15:17:00	1.0724	1.07248	1.07236	1.07248	50	0	16	2023.09.11 15:17:00
2023.09.11	15:18:00	1.07249	1.07252	1.07237	1.07241	77	0	16	2023.09.11 15:18:00
2023.09.11	15:19:00	1.07241	1.07245	1.07226	1.0723	96	0	16	2023.09.11 15:19:00
2023.09.11	15:20:00	1.0723	1.07233	1.07217	1.07221	89	0	16	2023.09.11 15:20:00
2023.09.11	15:21:00	1.07222	1.07224	1.072	1.07201	116	0	16	2023.09.11 15:21:00
2023.09.11	15:22:00	1.07201	1.07211	1.07185	1.07186	95	0	16	2023.09.11 15:22:00
2023.09.11	15:23:00	1.07186	1.07213	1.07185	1.0721	106	0	16	2023.09.11 15:23:00
2023.09.11	15:24:00	1.07209	1.07248	1.07208	1.07245	128	0	16	2023.09.11 15:24:00
2023.09.11	15:25:00	1.07245	1.07248	1.07228	1.0723	102	0	16	2023.09.11 15:25:00
2023.09.11	15:26:00	1.0723	1.07231	1.0722	1.07224	84	0	16	2023.09.11 15:26:00
2023.09.11	15:27:00	1.07224	1.0723	1.07219	1.07219	68	0	16	2023.09.11 15:27:00
2023.09.11	15:28:00	1.0722	1.07227	1.07199	1.07202	97	0	16	2023.09.11 15:28:00
2023.09.11	15:29:00	1.07202	1.07215	1.07202	1.07205	76	0	16	2023.09.11 15:29:00
2023.09.11	15:30:00	1.07204	1.0721	1.07184	1.07201	142	0	16	2023.09.11 15:30:00
2023.09.11	15:31:00	1.072	1.07211	1.07188	1.07211	116	0	16	2023.09.11 15:31:00
2023.09.11	15:32:00	1.07211	1.07223	1.07202	1.07204	134	0	16	2023.09.11 15:32:00
2023.09.11	15:33:00	1.07205	1.07205	1.07195	1.072	66	0	16	2023.09.11 15:33:00
2023.09.11	15:34:00	1.072	1.07208	1.07198	1.072	78	0	16	2023.09.11 15:34:00
2023.09.11	15:35:00	1.072	1.07222	1.072	1.07221	82	0	16	2023.09.11 15:35:00
2023.09.11	15:36:00	1.07221	1.07246	1.07221	1.07242	92	0	16	2023.09.11 15:36:00
2023.09.11	15:37:00	1.07243	1.07261	1.07243	1.07251	102	0	16	2023.09.11 15:37:00
2023.09.11	15:38:00	1.0725	1.07253	1.07232	1.07236	125	0	16	2023.09.11 15:38:00
2023.09.11	15:39:00	1.07236	1.0724	1.07234	1.07236	71	0	16	2023.09.11 15:39:00
2023.09.11	15:40:00	1.07236	1.07238	1.07219	1.07229	112	0	16	2023.09.11 15:40:00
2023.09.11	15:41:00	1.07229	1.0723	1.0722	1.07225	64	0	16	2023.09.11 15:41:00
2023.09.11	15:42:00	1.07225	1.07227	1.07215	1.07222	104	0	16	2023.09.11 15:42:00
2023.09.11	15:43:00	1.07223	1.0723	1.07221	1.07225	65	0	16	2023.09.11 15:43:00
2023.09.11	15:44:00	1.07225	1.07235	1.07221	1.07234	59	0	16	2023.09.11 15:44:00
2023.09.11	15:45:00	1.07234	1.07254	1.07226	1.07248	106	0	16	2023.09.11 15:45:00
2023.09.11	15:46:00	1.07248	1.07255	1.07229	1.0723	112	0	16	2023.09.11 15:46:00
2023.09.11	15:47:00	1.0723	1.07247	1.07225	1.07238	129	0	16	2023.09.11 15:47:00
2023.09.11	15:48:00	1.07238	1.07245	1.07225	1.07228	97	0	16	2023.09.11 15:48:00
2023.09.11	15:49:00	1.07228	1.07245	1.07226	1.07244	60	0	16	2023.09.11 15:49:00
2023.09.11	15:50:00	1.07245	1.07249	1.07235	1.07246	68	0	16	2023.09.11 15:50:00
2023.09.11	15:51:00	1.07245	1.0727	1.07244	1.07262	72	0	16	2023.09.11 15:51:00
2023.09.11	15:52:00	1.07262	1.07267	1.07254	1.07255	74	0	16	2023.09.11 15:52:00
2023.09.11	15:53:00	1.07253	1.07253	1.07226	1.07235	117	0	16	2023.09.11 15:53:00
2023.09.11	15:54:00	1.07237	1.07247	1.07228	1.07228	128	0	16	2023.09.11 15:54:00
2023.09.11	15:55:00	1.07228	1.07238	1.0722	1.0723	113	0	16	2023.09.11 15:55:00
2023.09.11	15:56:00	1.07231	1.07248	1.07231	1.07241	118	0	16	2023.09.11 15:56:00
2023.09.11	15:57:00	1.07241	1.07264	1.07239	1.07258	90	0	16	2023.09.11 15:57:00
2023.09.11	15:58:00	1.07258	1.0727	1.07258	1.07263	92	0	16	2023.09.11 15:58:00
2023.09.11	15:59:00	1.07264	1.0727	1.07262	1.07268	108	0	16	2023.09.11 15:59:00
2023.09.11	16:00:00	1.07268	1.07277	1.0726	1.07263	84	0	16	2023.09.11 16:00:00
2023.09.11	16:01:00	1.07263	1.07265	1.0725	1.07263	167	0	16	2023.09.11 16:01:00
2023.09.11	16:02:00	1.07262	1.07272	1.07254	1.07266	109	0	13	2023.09.11 16:02:00
2023.09.11	16:03:00	1.07267	1.0728	1.07261	1.07267	112	0	16	2023.09.11 16:03:00
2023.09.11	16:04:00	1.07267	1.07288	1.0726	1.07266	125	0	16	2023.09.11 16:04:00
2023.09.11	16:05:00	1.07266	1.0728	1.07256	1.07256	89	0	16	2023.09.11 16:05:00
2023.09.11	16:06:00	1.07256	1.07279	1.07256	1.07277	88	0	16	2023.09.11 16:06:00
2023.09.11	16:07:00	1.07277	1.07282	1.07267	1.07272	71	0	16	2023.09.11 16:07:00
2023.09.11	16:08:00	1.07272	1.07273	1.07262	1.07272	79	0	16	2023.09.11 16:08:00
2023.09.11	16:09:00	1.07271	1.07285	1.07263	1.07281	98	0	16	2023.09.11 16:09:00
2023.09.11	16:10:00	1.07281	1.07303	1.07274	1.07299	109	0	16	2023.09.11 16:10:00
2023.09.11	16:11:00	1.07299	1.07301	1.07286	1.073	84	0	16	2023.09.11 16:11:00
2023.09.11	16:12:00	1.073	1.07306	1.07289	1.0729	74	0	16	2023.09.11 16:12:00
2023.09.11	16:13:00	1.07289	1.07306	1.07289	1.07305	74	0	16	2023.09.11 16:13:00
2023.09.11	16:14:00	1.07306	1.07308	1.07281	1.07285	77	0	16	2023.09.11 16:14:00
2023.09.11	16:15:00	1.07285	1.07289	1.07278	1.07282	53	0	16	2023.09.11 16:15:00
2023.09.11	16:16:00	1.07282	1.07287	1.07281	1.07285	28	0	16	2023.09.11 16:16:00
2023.09.11	16:17:00	1.07285	1.0731	1.07284	1.07301	116	0	16	2023.09.11 16:17:00
2023.09.11	16:18:00	1.07301	1.07305	1.07297	1.07302	68	0	16	2023.09.11 16:18:00
2023.09.11	16:19:00	1.07302	1.0731	1.07299	1.07306	71	0	16	2023.09.11 16:19:00
2023.09.11	16:20:00	1.07307	1.07317	1.07305	1.0731	66	0	16	2023.09.11 16:20:00
2023.09.11	16:21:00	1.0731	1.07316	1.07297	1.07298	76	0	16	2023.09.11 16:21:00
2023.09.11	16:22:00	1.07299	1.07312	1.07296	1.07307	58	0	16	2023.09.11 16:22:00
2023.09.11	16:23:00	1.07307	1.07312	1.07286	1.07292	68	0	16	2023.09.11 16:23:00
2023.09.11	16:24:00	1.07292	1.07308	1.07286	1.07306	83	0	16	2023.09.11 16:24:00
2023.09.11	16:25:00	1.07305	1.07321	1.07303	1.07319	55	0	16	2023.09.11 16:25:00
2023.09.11	16:26:00	1.07319	1.0732	1.07313	1.07319	44	0	16	2023.09.11 16:26:00
2023.09.11	16:27:00	1.07318	1.07319	1.07312	1.07317	51	0	16	2023.09.11 16:27:00
2023.09.11	16:28:00	1.07317	1.0734	1.07317	1.07336	58	0	16	2023.09.11 16:28:00
2023.09.11	16:29:00	1.07336	1.07349	1.07332	1.07342	128	0	16	2023.09.11 16:29:00
2023.09.11	16:30:00	1.07342	1.07345	1.07309	1.07319	272	0	16	2023.09.11 16:30:00
2023.09.11	16:31:00	1.0732	1.07331	1.07309	1.0733	190	0	16	2023.09.11 16:31:00
2023.09.11	16:32:00	1.0733	1.07346	1.07324	1.07343	187	0	16	2023.09.11 16:32:00
2023.09.11	16:33:00	1.07343	1.07354	1.07337	1.07354	157	0	16	2023.09.11 16:33:00
2023.09.11	16:34:00	1.07354	1.07361	1.07347	1.07355	195	0	16	2023.09.11 16:34:00
2023.09.11	16:35:00	1.07356	1.07356	1.07338	1.07339	114	0	16	2023.09.11 16:35:00
2023.09.11	16:36:00	1.07339	1.07342	1.07304	1.07305	164	0	16	2023.09.11 16:36:00
2023.09.11	16:37:00	1.07306	1.07308	1.07284	1.0729	160	0	16	2023.09.11 16:37:00
2023.09.11	16:38:00	1.07291	1.07294	1.0728	1.07281	120	0	16	2023.09.11 16:38:00
2023.09.11	16:39:00	1.07281	1.07293	1.07276	1.07277	135	0	16	2023.09.11 16:39:00
2023.09.11	16:40:00	1.07278	1.07283	1.0726	1.07275	177	0	16	2023.09.11 16:40:00
2023.09.11	16:41:00	1.07276	1.07289	1.07263	1.07286	163	0	16	2023.09.11 16:41:00
2023.09.11	16:42:00	1.07287	1.07292	1.07277	1.07283	91	0	16	2023.09.11 16:42:00
2023.09.11	16:43:00	1.07283	1.0732	1.07281	1.07311	223	0	16	2023.09.11 16:43:00
2023.09.11	16:44:00	1.07311	1.07324	1.07297	1.07324	106	0	16	2023.09.11 16:44:00
2023.09.11	16:45:00	1.07324	1.07334	1.07314	1.07316	201	0	16	2023.09.11 16:45:00
2023.09.11	16:46:00	1.07316	1.07316	1.0725	1.07254	317	0	16	2023.09.11 16:46:00
2023.09.11	16:47:00	1.07254	1.07258	1.07224	1.07225	158	0	16	2023.09.11 16:47:00
2023.09.11	16:48:00	1.07227	1.07254	1.07216	1.07251	179	0	16	2023.09.11 16:48:00
2023.09.11	16:49:00	1.07251	1.0726	1.0724	1.0726	165	0	16	2023.09.11 16:49:00
2023.09.11	16:50:00	1.0726	1.07264	1.07245	1.07263	170	0	16	2023.09.11 16:50:00
2023.09.11	16:51:00	1.07263	1.07264	1.07243	1.0726	151	0	16	2023.09.11 16:51:00
2023.09.11	16:52:00	1.0726	1.073	1.07258	1.073	201	0	16	2023.09.11 16:52:00
2023.09.11	16:53:00	1.073	1.07331	1.07297	1.07324	213	0	16	2023.09.11 16:53:00
2023.09.11	16:54:00	1.07323	1.0734	1.07314	1.0733	162	0	16	2023.09.11 16:54:00
2023.09.11	16:55:00	1.0733	1.07336	1.07315	1.07323	231	0	16	2023.09.11 16:55:00
2023.09.11	16:56:00	1.07323	1.07327	1.07306	1.07312	157	0	16	2023.09.11 16:56:00
2023.09.11	16:57:00	1.07312	1.0734	1.07311	1.07338	143	0	16	2023.09.11 16:57:00
2023.09.11	16:58:00	1.07338	1.07363	1.07338	1.0736	177	0	16	2023.09.11 16:58:00
2023.09.11	16:59:00	1.0736	1.0736	1.07332	1.0735	218	0	16	2023.09.11 16:59:00
2023.09.11	17:00:00	1.0735	1.0737	1.07338	1.07361	217	0	16	2023.09.11 17:00:00
2023.09.11	17:01:00	1.07361	1.07388	1.0736	1.07388	193	0	16	2023.09.11 17:01:00
2023.09.11	17:02:00	1.07388	1.07415	1.07374	1.07412	174	0	16	2023.09.11 17:02:00
2023.09.11	17:03:00	1.07413	1.07436	1.07408	1.07433	165	0	16	2023.09.11 17:03:00
2023.09.11	17:04:00	1.07433	1.07443	1.07421	1.07427	209	0	16	2023.09.11 17:04:00
2023.09.11	17:05:00	1.07427	1.07436	1.07411	1.07426	164	0	16	2023.09.11 17:05:00
